DATE,CPIAUCSL_NBD20230101
1966-01-01,0.10635050000000000000
1966-04-01,0.10731290000000000000
1966-07-01,0.10824210000000000000
1966-10-01,0.10912710000000000000
1967-01-01,0.10940360000000000000
1967-04-01,0.11006730000000000000
1967-07-01,0.11117360000000000000
1967-10-01,0.11239040000000000000
1968-01-01,0.11349660000000000000
1968-04-01,0.11460280000000000000
1968-07-01,0.11615150000000000000
1968-10-01,0.11758950000000000000
1969-01-01,0.11902760000000000000
1969-04-01,0.12090810000000000000
1969-07-01,0.12256750000000000000
1969-10-01,0.12444800000000000000
1970-01-01,0.12643920000000000000
1970-04-01,0.12820910000000000000
1970-07-01,0.12953650000000000000
1970-10-01,0.13141710000000000000
1971-01-01,0.13252330000000000000
1971-04-01,0.13374010000000000000
1971-07-01,0.13506760000000000000
1971-10-01,0.13606320000000000000
1972-01-01,0.13716940000000000000
1972-04-01,0.13805430000000000000
1972-07-01,0.13916050000000000000
1972-10-01,0.14059860000000000000
1973-01-01,0.14281100000000000000
1973-04-01,0.14579780000000000000
1973-07-01,0.14867390000000000000
1973-10-01,0.15243500000000000000
1974-01-01,0.15697040000000000000
1974-04-01,0.16117400000000000000
1974-07-01,0.16570940000000000000
1974-10-01,0.17079800000000000000
1975-01-01,0.17444840000000000000
1975-04-01,0.17655020000000000000
1975-07-01,0.18009010000000000000
1975-10-01,0.18340870000000000000
1976-01-01,0.18551050000000000000
1976-04-01,0.18716980000000000000
1976-07-01,0.19015660000000000000
1976-10-01,0.19292210000000000000
1977-01-01,0.19646190000000000000
1977-04-01,0.19989110000000000000
1977-07-01,0.20265670000000000000
1977-10-01,0.20564340000000000000
1978-01-01,0.20918330000000000000
1978-04-01,0.21393990000000000000
1978-07-01,0.21891790000000000000
1978-10-01,0.22400640000000000000
1979-01-01,0.22964800000000000000
1979-04-01,0.23694900000000000000
1979-07-01,0.24458180000000000000
1979-10-01,0.25232520000000000000
1980-01-01,0.26228110000000000000
1980-04-01,0.27113070000000000000
1980-07-01,0.27621930000000000000
1980-10-01,0.28396270000000000000
1981-01-01,0.29181670000000000000
1981-04-01,0.29790090000000000000
1981-07-01,0.30619740000000000000
1981-10-01,0.31117530000000000000
1982-01-01,0.31394080000000000000
1982-04-01,0.31847630000000000000
1982-07-01,0.32400730000000000000
1982-10-01,0.32500290000000000000
1983-01-01,0.32522410000000000000
1983-04-01,0.32898520000000000000
1983-07-01,0.33219320000000000000
1983-10-01,0.33551180000000000000
1984-01-01,0.34026850000000000000
1984-04-01,0.34347650000000000000
1984-07-01,0.34646320000000000000
1984-10-01,0.34945000000000000000
1985-01-01,0.35265800000000000000
1985-04-01,0.35586600000000000000
1985-07-01,0.35807840000000000000
1985-10-01,0.36172890000000000000
1986-01-01,0.36360940000000000000
1986-04-01,0.36183950000000000000
1986-07-01,0.36405190000000000000
1986-10-01,0.36659620000000000000
1987-01-01,0.37102100000000000000
1987-04-01,0.37522460000000000000
1987-07-01,0.37920690000000000000
1987-10-01,0.38274670000000000000
1988-01-01,0.38573350000000000000
1988-04-01,0.39015830000000000000
1988-07-01,0.39491500000000000000
1988-10-01,0.39922920000000000000
1989-01-01,0.40376460000000000000
1989-04-01,0.41029120000000000000
1989-07-01,0.41349920000000000000
1989-10-01,0.41770280000000000000
1990-01-01,0.42489310000000000000
1990-04-01,0.42909670000000000000
1990-07-01,0.43650830000000000000
1990-10-01,0.44391990000000000000
1991-01-01,0.44723850000000000000
1991-04-01,0.44989340000000000000
1991-07-01,0.45332260000000000000
1991-10-01,0.45708370000000000000
1992-01-01,0.46018110000000000000
1992-04-01,0.46372090000000000000
1992-07-01,0.46726080000000000000
1992-10-01,0.47135370000000000000
1993-01-01,0.47478300000000000000
1993-04-01,0.47821220000000000000
1993-07-01,0.48042460000000000000
1993-10-01,0.48440690000000000000
1994-01-01,0.48684060000000000000
1994-04-01,0.48960610000000000000
1994-07-01,0.49414150000000000000
1994-10-01,0.49701770000000000000
1995-01-01,0.50066810000000000000
1995-04-01,0.50476110000000000000
1995-07-01,0.50730540000000000000
1995-10-01,0.51007090000000000000
1996-01-01,0.51460630000000000000
1996-04-01,0.51903110000000000000
1996-07-01,0.52201790000000000000
1996-10-01,0.52655330000000000000
1997-01-01,0.52976130000000000000
1997-04-01,0.53097820000000000000
1997-07-01,0.53363300000000000000
1997-10-01,0.53650920000000000000
1998-01-01,0.53761540000000000000
1998-04-01,0.53938530000000000000
1998-07-01,0.54215080000000000000
1998-10-01,0.54469510000000000000
1999-01-01,0.54668630000000000000
1999-04-01,0.55077920000000000000
1999-07-01,0.55487220000000000000
1999-10-01,0.55896510000000000000
2000-01-01,0.56449610000000000000
2000-04-01,0.56892100000000000000
2000-07-01,0.57412010000000000000
2000-10-01,0.57821310000000000000
2001-01-01,0.58374410000000000000
2001-04-01,0.58783710000000000000
2001-07-01,0.58949640000000000000
2001-10-01,0.58905390000000000000
2002-01-01,0.59093440000000000000
2002-04-01,0.59558050000000000000
2002-07-01,0.59878850000000000000
2002-10-01,0.60232830000000000000
2003-01-01,0.60852310000000000000
2003-04-01,0.60752750000000000000
2003-07-01,0.61206290000000000000
2003-10-01,0.61438600000000000000
2004-01-01,0.61958510000000000000
2004-04-01,0.62445240000000000000
2004-07-01,0.62843480000000000000
2004-10-01,0.63518260000000000000
2005-01-01,0.63839060000000000000
2005-04-01,0.64270480000000000000
2005-07-01,0.65243940000000000000
2005-10-01,0.65852350000000000000
2006-01-01,0.66195280000000000000
2006-04-01,0.66792630000000000000
2006-07-01,0.67423160000000000000
2006-10-01,0.67146610000000000000
2007-01-01,0.67804910000000000000
2007-04-01,0.68572840000000000000
2007-07-01,0.69006920000000000000
2007-10-01,0.69853380000000000000
2008-01-01,0.70610030000000000000
2008-04-01,0.71528620000000000000
2008-07-01,0.72631510000000000000
2008-10-01,0.70968110000000000000
2009-01-01,0.70479940000000000000
2009-04-01,0.70854720000000000000
2009-07-01,0.71464350000000000000
2009-10-01,0.72023870000000000000
2010-01-01,0.72138030000000000000
2010-04-01,0.72112590000000000000
2010-07-01,0.72323980000000000000
2010-10-01,0.72909610000000000000
2011-01-01,0.73687710000000000000
2011-04-01,0.74525550000000000000
2011-07-01,0.75011500000000000000
2011-10-01,0.75348230000000000000
2012-01-01,0.75772570000000000000
2012-04-01,0.75932530000000000000
2012-07-01,0.76275340000000000000
2012-10-01,0.76782540000000000000
2013-01-01,0.77091170000000000000
2013-04-01,0.77006770000000000000
2013-07-01,0.77423250000000000000
2013-10-01,0.77709540000000000000
2014-01-01,0.78193500000000000000
2014-04-01,0.78608770000000000000
2014-07-01,0.78809880000000000000
2014-10-01,0.78614080000000000000
2015-01-01,0.78105230000000000000
2015-04-01,0.78637860000000000000
2015-07-01,0.78934880000000000000
2015-10-01,0.78928910000000000000
2016-01-01,0.78879900000000000000
2016-04-01,0.79510770000000000000
2016-07-01,0.79848270000000000000
2016-10-01,0.80355140000000000000
2017-01-01,0.80920630000000000000
2017-04-01,0.81013990000000000000
2017-07-01,0.81401270000000000000
2017-10-01,0.82048850000000000000
2018-01-01,0.82740220000000000000
2018-04-01,0.83190670000000000000
2018-07-01,0.83524960000000000000
2018-10-01,0.83865010000000000000
2019-01-01,0.84098310000000000000
2019-04-01,0.84697650000000000000
2019-07-01,0.84984710000000000000
2019-10-01,0.85582950000000000000
2020-01-01,0.85886710000000000000
2020-04-01,0.85061150000000000000
2020-07-01,0.86031510000000000000
2020-10-01,0.86630630000000000000
2021-01-01,0.87523120000000000000
2021-04-01,0.89123910000000000000
2021-07-01,0.90560760000000000000
2021-10-01,0.92491970000000000000
2022-01-01,0.94545200000000000000
2022-04-01,0.96749420000000000000
2022-07-01,0.98063590000000000000
2022-10-01,0.99068910000000000000
2023-01-01,1.00000000000000000000
2023-04-01,1.00670470000000000000
